Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Channel Islands,CHI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.001048969375,0.001050136008,0.001057635789,0.001621785985,0.002307432635,0.003156657842,0.003851137567,0.0050682687,0.006876465911,0.008617581747,0.01127750409,0.01220864357,0.02083522506,0.07164190845,0.5928262613,4.910416667,13.05416667,21.53583333,31.65583333,37.24583333,39,39,50.90833333,78.78833333,98.4775,160.86,192.93,219.4066667,245.0116667,266.9541667,304.9033333,349.2158333,362.5758333,404.1658333,420.1766667,396.7733333,412.2666667,419.295,460.2875,508.7766667,539.5875,634.9383333,688.9366667,691.3975,609.5291667,559.7675,530.275,522.4641667,522.4610358,560.8598948,510.2491667,483.6675,486.4713034,495.2728776,,,,,
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.461809455,2.245066956,1.989415974,1.961199999,1.859799999,1.941399999,1.857823802,1.683599999,1.554999999,1.498399999,1.704533333,1.892541666,1.975674999,2.320041666,2.936658333,3.452791667,3.7221,3.7221,3.765108333,4.783208333,5.323391667,5.514591667,5.761958333,8.618742667,8.351416667,8.314175,8.289816667,8.278958333,8.27825,8.278504167,8.277068333,8.2769575,8.277036667,8.276800833,8.194316667,7.973438333,7.6075325,6.948655,6.831416052,6.770269029,6.461461327,6.312332827,6.195758346,,,,,
Cote d'Ivoire,CIV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,,,,,
Cameroon,CMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,,,,,
"Congo, Dem. Rep.",COD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.70E-13,1.75E-13,2.10E-13,2.53E-13,5.50E-13,5.50E-13,5.50E-13,1.16E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,2.64E-12,2.86E-12,2.79E-12,5.76E-12,9.33E-12,1.46E-11,1.92E-11,4.30E-11,1.20E-10,1.66E-10,1.99E-10,3.75E-10,6.23E-10,1.27E-09,2.39E-09,5.19E-08,2.15E-06,2.51E-05,0.01194119167,0.07024471667,0.501849175,1.3134476,1.607232436,4.020686844,21.83111218,206.7385145,346.6879339,405.3974517,399.4757917,473.9080083,468.278825,516.7498917,559.2925083,809.7858333,905.9134583,919.4913,919.7554083,919.792774,,,,,
"Congo, Rep.",COG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,,,,,
Colombia,COL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.634999999,6.699999999,6.901208333,9,9,10.475,13.5,14.50639167,16.29066667,17.32014167,18.4431,19.93193333,21.86564167,23.63698333,26.064125,30.92894167,34.693925,36.77486667,39.09464167,42.549775,47.28030833,54.49055,64.08471667,78.8543,100.8172417,142.3116667,194.2614167,242.6075,299.1738333,382.5680833,502.25925,633.0451667,759.282,863.0646833,844.83589,912.826415,1036.686417,1140.962942,1426.037458,1756.230848,2087.903842,2299.633156,2504.241331,2877.652458,2628.612903,2320.834177,2361.139408,2078.291837,1967.711309,2158.255903,1898.569636,1848.13947,1796.895912,1868.785327,,,,,
Comoros,COM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1930236,245.2580233,245.0117745,245.0142744,245.0251077,245.0588576,245.6763547,245.9988532,247.5625959,259.9583715,276.4007948,275.3543126,252.0254918,222.8872943,240.7026279,214.3110843,238.9484694,245.6776047,225.653948,212.7198417,211.277765,271.7291499,328.6034681,381.0628069,436.952963,449.2591557,346.302969,300.5340157,297.8456949,319.0055962,272.2624808,282.1045183,264.6895578,283.16018,416.398821,374.3570933,383.6599915,437.7470875,442.4588359,461.7745836,533.9824772,549.7791597,522.7414183,435.9004569,396.2138083,395.6013082,392.1677815,359.4502696,335.8541123,354.139898,371.4579549,353.8997654,382.8955465,370.5302164,,,,,
Cabo Verde,CPV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.36017029,27.05341667,24.51516667,25.40816667,25.54325,30.22908333,34.04649167,35.50075,37.433,40.17491667,48.69466667,58.29333333,71.68583333,84.87791667,91.63166667,80.14491667,72.46583333,72.0675,77.97808333,70.03133333,71.40833333,68.01758333,80.42659736,81.89083333,76.85333333,82.59146667,93.17666667,98.1575,103.5024297,119.6871499,123.2278277,117.1675723,97.70298756,88.80759855,88.6703124,87.90071969,80.56739713,75.27854041,79.37712728,83.25880686,79.32330382,85.82243543,83.05086298,,,,,
Costa Rica,CRI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.615000005,5.951666672,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625833338,6.634999999,6.646758332,7.929997306,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,21.76333333,37.40666667,41.09416667,44.53268333,50.45335,55.98589167,62.7762,75.80473333,81.50420833,91.57929167,122.4324167,134.5063333,142.1716667,157.0666667,179.7291667,207.6891667,232.5975,257.2291667,285.6846948,308.1866667,328.8708333,359.8175269,398.6622222,437.935,477.7867415,511.3018179,516.6173902,526.2355134,573.2879567,525.8292007,505.6642399,502.901462,499.7668326,,,,,
Caribbean small states,CSS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.7142857148,0.7142857148,0.7142857148,0.7142857148,0.7142857148,0.7142857148,0.7142857148,0.7260714097,0.833333334,0.833333334,0.8274150178,0.8327550315,0.7993605119,0.8156606855,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.8333329992,0.833333,0.833333,0.833333,0.833333,0.833332,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.833331,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,,,,,,,,,,,,
Cyprus,CYP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3621033327,0.4166669994,0.4166669994,0.4166669994,0.4107305984,0.3835723692,0.3499505028,0.3646927107,0.3689072431,0.410495692,0.4081215773,0.3735125833,0.3544438639,0.3530516867,0.421430759,0.4753858957,0.5266407712,0.5883858601,0.6125523162,0.5181430833,0.4810965833,0.4666288333,0.4946249167,0.4580799167,0.4644285,0.4495485833,0.4974051667,0.492191,0.4524201667,0.46631125,0.5138973333,0.5178255833,0.54294775,0.6224091167,0.6431070262,0.6106599897,0.5174432617,0.4686005523,0.4640705072,0.4589159469,0.426125,,,,,,,,,,,
Czech Republic,CZE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.15283333,28.78508333,26.54066667,27.14491667,31.69841667,32.28116667,34.56925,38.59841667,38.03532833,32.73851833,28.209,25.69975,23.95741667,22.59558333,20.29366667,17.07166667,19.063,19.09825,17.69591667,19.5775,19.57058333,,,,,
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.200000003,4.033333336,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,3.943333336,3.660000003,3.50739351,3.188641666,2.672599999,2.587749999,2.460291666,2.517999999,2.322183332,2.008624999,1.832883333,1.817666666,2.259999999,2.426591666,2.553258332,2.845941666,2.943966667,2.171483333,1.797391667,1.756225,1.880041667,1.615733333,1.659541667,1.56165,1.653320833,1.622794167,1.4331325,1.504774167,1.734055833,1.7596676,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,213.7787502,197.466,179.9423333,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,,,,,
Dominica,DMA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,,,,,
Denmark,DNK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.956541672,7.500000007,7.500000007,7.500000007,7.426337969,6.949291666,6.049499999,6.094899999,5.746149999,6.045024999,6.003191666,5.514624999,5.260958332,5.635941666,7.123366666,8.332441666,9.144991666,10.35659167,10.59639167,8.090991667,6.840316667,6.731525,7.310175,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,,,,,
Dominican Republic,DOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,0.999999999,1,1,0.9999999995,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.9999999996,3.112608333,2.904333333,3.844758333,6.112516667,6.34,8.5253,12.692425,12.77418333,12.67578333,13.16014167,13.59735,13.77458333,14.265475,15.26659167,16.03308333,16.41501667,16.95161667,18.609825,30.83070833,42.09883017,30.51063789,33.25369246,33.31186194,34.86610163,36.11405222,37.30657899,38.23155875,39.33565636,41.80814392,,,,,
Algeria,DZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.912638337,4.480514953,3.962495412,4.180749999,3.949408332,4.163824999,4.146758332,3.965899999,3.853266666,3.837449999,4.315808332,4.592191666,4.788799999,4.983375,5.0278,4.702316667,4.849741667,5.914766667,7.608558333,8.957508333,18.472875,21.836075,23.34540667,35.05850083,47.66272667,54.74893333,57.70735,58.73895833,66.573875,75.25979167,77.21502083,79.6819,77.394975,72.06065,73.27630833,72.64661667,69.2924,64.5828,72.64741667,74.38598333,72.93788333,77.53596667,79.3684,80.57901667,100.6914333,,,
East Asia & Pacific (excluding high income),EAP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.00000002,16.50000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,20.91670002,25,25.00013818,25.00004196,25,25,25,25,25,25,25,25,30.02583333,44.11500833,62.5359,69.55625,122.7792417,170.4616667,301.6108333,526.3483333,767.7508333,1046.249333,1533.961667,1919.105,2196.728333,2564.494167,3189.474167,3998.266667,5446.5729,11786.80167,24988.38833,25000,25000,25000,25000,25000,25000,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.3482419993,0.3482419993,0.4044891254,0.4347826089,0.4347826089,0.4347826089,0.4347826089,0.4347826089,0.4347826089,0.4347826089,0.4347826089,0.434782999,0.4347826089,0.3979562432,0.3913036675,0.3913036675,0.3913036675,0.3913036675,0.3913036675,0.7000007005,0.7000007005,0.7000007005,0.7000007005,0.7000007005,0.7000007002,0.7000007,0.7000007,0.7000007,0.7000007,0.8666666667,1.55,3.138008333,3.321748333,3.3525175,3.385133333,3.392208333,3.391483333,3.38875,3.388,3.39525,3.47205,3.973,4.499666667,5.850875,6.196241667,5.778833333,5.733166667,5.635433333,5.4325,5.544553309,5.621942918,5.932827652,6.056058333,6.870325,,,,,
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9386272758,1.085400833,1.11751,1.062551667,0.8860341667,0.805365,0.80412,0.7971408333,0.7306375,0.6826747112,0.7198433598,0.755044952,0.7193552536,0.7782936014,0.7531591818,0.7537307367,0.9016589616,0.904035128,,
Eritrea,ERI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.486859024,2.486859024,2.486859024,2.488151917,2.502373741,2.502373741,2.502373741,2.502373741,2.502373741,2.502373741,2.502373741,2.495842545,2.302183841,2.100742755,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.071965457,2.805160963,5.004747481,5.470188997,6.164180648,6.357705892,6.837275,7.361930417,8.152633333,9.625,11.30945208,13.95819417,13.87789058,13.7875,15.36791667,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,,,,,
Spain,ESP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,61.66666673,70.00000007,70.00000007,70.00000007,69.46866671,64.27141667,58.26008333,57.6865,57.40691667,66.90291667,75.96183333,76.66783333,67.125,71.70191667,92.32183333,109.8591667,143.4299167,160.761,170.0440833,140.0483754,123.4783333,116.4868333,118.3776667,101.9339167,103.9115833,102.3790833,127.2604167,133.957955,124.689,126.6615833,146.4136283,149.3953317,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22275,12.99125,11.46475,12.038,13.88175,14.07466667,14.67758333,16.96863667,17.47807153,16.61179167,13.8564114,12.59556359,12.58378659,12.46548376,11.433853,10.69444309,11.25743089,11.80684823,,,,,,,,
Ethiopia,ETH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.484470001,2.484470001,2.484470001,2.484469999,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.493475001,2.299999999,2.098749999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.8025,5,5.465,6.158333333,6.351675,6.709341667,7.115908333,7.94225,8.217258333,8.457491667,8.56775,8.599683333,8.635583333,8.666441667,8.698615833,8.96595,9.599741667,11.77759967,14.40958981,16.89922576,17.70476138,,,,,,
European Union,EUU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.449992502,4.199970003,4.199970003,4.199970003,4.184417791,4.146333333,3.821166666,3.773749999,3.678666666,3.864416666,4.029416666,4.117333333,3.895333333,3.730083333,4.315249999,4.820416666,5.570083333,6.01,6.197895833,5.06952,4.395565,4.182833333,4.291215833,3.823505,4.043979167,4.47944,5.712291667,5.2235125,4.366666667,4.59355,5.191435,5.344065833,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.7928579997,0.7928579997,0.7928579997,0.7928579997,0.7928579997,0.7928579997,0.7928579997,0.8058539997,0.8708339999,0.8708339999,0.8708339999,0.8588232311,0.8251837116,0.7942238252,0.8056038281,0.8218830642,0.897715403,0.9174403323,0.846770749,0.835743249,0.8179646657,0.8546265823,0.9324486657,1.017020332,1.082596666,1.153554166,1.132865833,1.243858333,1.430258333,1.483333333,1.480908333,1.4755575,1.502990833,1.541775,1.464125,1.406333333,1.4033,1.443675,1.986816667,1.969625,2.128625,2.276633333,2.186691667,1.8956,1.73295,1.690966667,1.731183333,1.610283333,1.593708333,1.955708333,1.918308333,1.793194258,1.789893922,1.841387986,,,,,
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,5.194197504,5.554190005,5.540601355,5.044544516,4.452779674,4.809618473,4.287799515,4.802878363,4.905173323,4.513099999,4.254416666,4.225574999,5.434608333,6.572099999,7.621291666,8.7391,8.985225,6.926091667,6.010708333,5.956941667,6.380141667,5.445275,5.642116667,5.293815833,5.66323,5.552045,4.9914825,5.1155225,5.836691667,5.899515667,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.956545005,7.500000007,7.500000007,7.500000007,7.426337969,6.949291666,6.049499999,6.094899999,5.746149999,6.045024999,6.003191666,5.514624999,5.260958332,5.635941666,7.123366666,8.332441666,9.144991666,10.35659167,10.59639167,8.090991667,6.840316667,6.731525,7.310175,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,,,,,
"Micronesia, Fed. Sts.",FSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
Gabon,GAB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,,,,,
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3621033327,0.4166669994,0.4166669994,0.4166669994,0.4109202374,0.4003904615,0.4081709453,0.4277564397,0.4520411657,0.5565098323,0.573271999,0.5215045823,0.4721811657,0.430294999,0.4976413323,0.5724468323,0.6597245823,0.7518066663,0.7792459998,0.6821973333,0.6119265,0.5621701667,0.61117275,0.5631771667,0.5670153333,0.5697741667,0.6667565533,0.6534266042,0.63366812,0.640958255,0.6108361142,0.6038235942,0.618056845,0.6609308333,0.694655,0.6672233333,0.6124725,0.54618,0.5499983333,0.5434866667,0.4997716667,0.54396625,0.6419192635,0.6471793456,0.6241408357,0.6330469889,0.6396605776,,,,,
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2628,1.2975,1.389816667,2.024516667,1.976166667,2.073016667,2.195675,2.14565,1.91665,1.812675,1.780433333,1.670491667,1.490791667,1.670487097,1.782341667,1.68649543,1.651258333,1.66335,,,,,
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,8.61E-05,0.0001019851397,0.0001019851397,0.0001019851397,0.0001034293628,0.0001332674788,0.0001164373655,0.0001149381719,0.0001149381719,0.0001149381719,0.0001149381719,0.0001762631838,0.0002748521505,0.0002748521505,0.0002748521505,0.0002748521505,0.0008825227701,0.003596684425,0.005433577151,0.008915620744,0.0153650681,0.02022370453,0.02698548387,0.03261562195,0.03676330748,0.04368516738,0.06487118759,0.09556823885,0.119913873,0.1635471676,0.2047962779,0.2311659006,0.2666429724,0.5449191759,0.7163051578,0.7924170843,0.8667643265,0.899494854,0.90627897,0.9164517727,0.9352478456,1.057858333,1.4088,1.431025,1.51185,1.795816667,1.95405,,,,,
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3571429994,0.3621033327,0.4166669994,0.4166669994,0.4166669994,0.4109202374,0.4003904615,0.4081709453,0.4277564397,0.4520411657,0.5565098323,0.573271999,0.5215045823,0.4721811657,0.430294999,0.4976413323,0.5724468323,0.6597245823,0.7518066663,0.7792459998,0.6821973333,0.6119265,0.5621701667,0.61117275,0.5631771667,0.5670153333,0.5697741667,0.6667565533,0.6534266042,0.63366812,0.640958255,0.6108361142,0.6038235942,0.618056845,0.6609308333,0.694655,0.6672233333,0.6124725,0.54618,0.5499983333,0.5434866667,0.4997716667,0.54396625,0.6419192635,0.6471793456,0.6241408357,0.6330469889,0.6396605776,0.6077296269,0.6545454789,0.7406344637,0.7770025981,
Guinea,GIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.61275202,22.73627398,20.71609177,20.55627617,20.67326493,21.38195694,21.14448267,19.72354076,19.10701332,18.96889304,20.94811712,22.36602852,23.09518398,24.0899437,24.33309879,333.4525,428.4025,474.3958333,591.6458333,660.1666667,753.8580833,902.0013333,955.4903333,976.6364167,991.4115,1004.016583,1095.3255,1236.83175,1387.401333,1746.869917,1950.558333,1975.84375,1984.93125,2243.93125,3644.333333,5148.75,4197.752004,4601.691004,4801.083238,5726.071021,6658.031258,,,,,,,
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.835313929,2.083330001,2.083330001,2.083330001,2.054598274,2.001332796,1.702404564,1.710926786,1.808043707,2.225673135,2.293018881,2.085745297,1.8884158,1.72098284,1.990170209,2.289510185,2.638574619,3.584057334,3.893873804,6.924971088,7.074400105,6.708423238,7.58358294,7.878992181,8.73314084,8.895714913,9.114419472,9.58177096,9.544264819,9.79717347,10.20016667,10.6431,11.39509167,12.7876251,15.68715833,19.917825,28.53050833,30.03008333,28.57543333,28.065725,24.87343333,22.19235,26.6443612,28.01195366,29.46152006,32.07713389,35.95758683,,,,,
