Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.814076282,8.283190456,4.697093951,26.35543553,17.07243522,7.590683669,16.72816827,8.328191364,7.447538783,6.98166308,6.908622758,11.94029851,12.44444444,22.52964427,23.87096774,23.4375,19.83122363,33.8028169,17.76315789,24.13407821,26.55265527,27.45376956,24.72098214,19.59731544,16.16161616,24.09017713,18.84246042,23.30203101,28.10839532,25.8675515,29.15202109,30.38782106,27.01063205,22.44248151,22.84623773,20.89180238,20.79755987,18.47002712,18.67698137,10.87368631,9.225346832,7.96556175,6.351507752,7.129787972,5.904021968,5.051016106,4.293425911,5.544384903,6.996882577,4.202518274,2.272002616,3.415031896,3.169302599,2.016993092,2.898838115,4.989829057,7.513460597,4.314313175,
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,,,,,
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,11.25,5.393258427,10.87420043,3.846153846,4.074074074,4.555160142,10.65350579,9.550907413,3.116664327,5.788395904,3.45205833,8.35152498,5.963619618,8.556062581,4.3942351,4.356433745,-2.477456685,3.349964723,1.884534101,1.188170386,-1.890821723,0.4188916129,5.369076871,4.410997042,6.774435464,0.9911034806,2.078664709,4.473883422,2.540396442,1.506542857,-0.238778145,0.131187999,-1.408430485,0.783900981,
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.790205818,2.43079391,2.677859687,2.931618471,3.32403316,-0.6650000006,0.1828828376,1.208340311,4.093891431,2.629340837,4.652297493,3.083048414,4.601125693,15.21403422,30.07362928,17.36920202,3.485833333,4.17448443,6.014671439,9.183509785,18.12638988,37.05720068,90.1227133,32.62056218,11.95066091,15.0517585,11.83675076,16.84665276,20.82632322,16.50995417,19.04418009,28.70932083,21.78825425,9.781446442,13.5342451,23.18923671,17.52249457,13.23146987,11.66609348,10.04588377,10.99252429,11.25596432,9.166974287,9.447672786,12.31513134,13.79775552,11.47076385,9.357027728,13.42465163,7.842755588,5.662651262,4.878146811,4.495559566,5.231189489,4.519346498,0.8018571625,-0.01747192359,1.625723304,
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,16.97906047,10.06953803,9.959022987,9.152956001,14.84230817,17.207475,13.0032028,7.25233262,5.344343386,4.326071733,4.260057442,4.10400761,4.890522222,4.630635503,5.891531393,6.137709349,5.907294083,5.916045946,3.549987351,2.584995955,2.066994954,2.386152228,3.555670906,2.142406473,1.407155331,2.308815608,2.602624023,2.290617969,2.589986681,2.677074644,4.90780823,5.464555562,5.230254587,8.105065089,1.24213693,3.584943318,4.217242655,2.987662292,1.436801092,1.298220082,0.2267727137,1.058968096,2.028996322,
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.792828685,0.3913894325,1.633713914,1.379121381,4.117117117,3.114995241,2.995720399,6.876323937,1.753316054,2.779442613,2.332531526,3.183987463,1.332320862,1.498739696,-0.4765420498,-0.04720798489,1.585588017,
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2761408618,1.325435758,1.188948452,2.160611468,1.273979115,-2.347527702,-0.6252583586,,
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.8273009307,-0.6153846154,0.1031991744,1.958762887,-0.3033367048,0.2028397566,0.5060728745,0.7049345428,3.766666666,2.38515901,2.40018825,4.144006128,4.832303619,7.808882341,16.17666667,4.63948584,3.854389722,7.326460481,7.436283299,9.463708295,13.51756058,10.74469361,6.432797267,5.049714241,5.99195111,5.034453664,1.21836926,2.791666667,3.429266315,3.765480483,4.502054629,5.035274388,6.510219531,4.854166667,4.698589311,2.61581788,2.978924865,3.605344444,2.227707327,1.63,4.141657647,1.977056383,2.801155052,4.139065387,2.286217068,2.558451986,2.495874931,2.372492743,4.669171081,0.3740799757,2.381258363,3.289753749,2.388752401,-0.3993576765,-1.354988854,-2.096997691,-1.687890723,0.5317664962,
Czech Republic,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08650007,20.81302954,10.03942984,8.990523615,8.758774729,8.596156667,10.69836553,2.135448444,3.775388292,4.66267557,1.90298097,0.1187392055,2.760107817,1.857097891,2.533992583,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.3439885896,0.3093645485,0.6835042094,2.450533985,
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.53661704,2.293697156,2.843271925,2.966958325,2.335723499,3.242322813,3.533055524,1.796052206,1.470311644,1.912666559,3.450227844,5.240979842,5.484942488,7.032018253,6.986426985,5.910339334,4.246631855,3.734168505,2.718691505,4.043621619,5.441054606,6.344245379,5.241043941,3.293412781,2.405795379,2.066239022,-0.1294164425,0.2499109574,1.274117481,2.780562482,2.696469976,4.047031827,5.056980057,4.474576271,2.693056457,1.706161137,1.449725588,1.939369195,0.9111845399,0.5854336178,1.440268324,1.983856851,1.420806713,1.034223392,1.665736088,1.546910755,1.577429241,2.29834058,2.628383067,0.3127377229,1.103808561,2.075172931,2.008491182,1.504722267,0.9067970352,0.2344299445,0.4833554222,1.737916052,
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,12.05802357,5.717367854,-2.410714286,0.9018428964,1.884715026,2.128902988,18.14763345,4.089116446,,,,,,,,,,,,,,1.74665225,0.6376195537,1.981967346,3.122262047,3.104966401,3.483406997,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.5681121171,
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,0.9524565443,5.369919019,4.215788689,12.39349896,3.637406039,3.687995575,12.09911672,34.37607425,19.90278844,10.90249627,9.503655252,7.712579058,,,13.26668749,4.394594098,4.147952444,2.21799425,3.739979981,2.774233677,4.024580433,2.924591631,6.218521498,3.190923232,5.557061534,5.471825593,1.569026042,0.01513673517,1.317537458,1.677164505,2.436297155,0.9991474579,1.179477874,0.8569468054,1.303894035,0.1700553302,1.453368004,2.394109821,1.681900799,2.202391326,3.632221293,6.359921833,0.006263571071,2.999366305,1.131231365,1.356771478,-0.04641164688,0.7992503727,-0.7864477462,0.2313362929,0.3510796512,
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.255230126,3.451628586,7.377819548,6.105032823,3.092783505,5.449999999,7.064959697,8.207853558,8.005207104,3.487919244,6.514841417,5.869869591,6.562360903,9.30338298,15.27520622,9.605612075,9.010290836,10.92223781,10.21365457,9.611050379,12.30532408,11.76738743,10.12082568,6.908228812,6.29077936,4.678751452,3.678184119,4.019993457,4.53513301,4.772723424,2.641603064,2.395153317,2.096044429,1.25785668,1.992014638,2.083608424,2.126298023,2.182166779,1.84565122,2.497795444,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.7890717801,0.5640205404,0.4520341537,0.25,1.14713217,
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.5621918,-3.900000001,9.157127992,8.579599619,2.107111501,-1.891659501,0.2629272568,1.238344989,0.03597639934,0.9566280662,3.816666666,3.580028897,8.640731556,15.07953492,13.14076737,14.50172574,7.765550239,12.85352751,3.477850342,9.173805134,16.75313569,7.514638907,7.646243066,5.628623294,20.15167811,45.33617555,7.638972666,13.55072378,43.86383235,40.65791612,50.46247924,47.07915741,4.259026389,5.250338807,8.260767986,12.53595946,5.39929385,8.296567548,4.831665586,6.470541868,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.221762245,8.740359897,3.624901497,4.714828897,3.050108932,0.8266384778,1.59498997,3.279556947,
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,6.599999999,2.626641651,3.65630713,6.172839506,4.699612403,8.230316653,9.430735402,11.98928332,17.52392345,11.34860051,9.517824498,14.65484264,6.54250963,5.96716393,8.116397955,10.48228704,12.37160917,7.441260913,5.911544964,9.304361258,16.65253439,25.88638693,31.66966191,20.54032612,29.04765612,29.77962649,18.67907586,5.733522754,4.950161638,2.645511134,0.3391631891,4.225988349,1.418301923,4.268953958,3.961800303,1.382446567,2.311499185,3.678995747,4.858590628,5.737060361,3.911061955,4.524211505,8.891450911,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174881273,9.342126885,6.462561711,8.19137132,6.965681278,7.52351717,5.736905834,7.65824302,5.818181818,7.313482593,5.608028434,8.614831536,4.290728517,2.158518106,4.272670245,3.225083615,3.696318865,4.229497702,5.444812131,4.866320488,4.816765313,10.22666455,4.219030521,3.688899593,5.35604779,3.026963911,2.905927407,3.142990509,1.221270061,1.798397815,3.121006066,
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,4.479810697,1.977741547,2.079221858,2.975139247,3.812664908,4.195298373,6.075,12.08193338,19.0704733,12.87918183,10.19347696,12.1569315,9.314183696,11.54241557,14.68450278,12.69397942,10.240268,10.36040358,8.577469043,9.568221071,11.6229048,9.838314983,9.384775808,9.577385258,12.63482106,15.33478204,10.52744401,9.97366476,10.29898688,10.04301882,8.88340415,7.018285999,6.770975596,5.379001195,3.977125032,3.717813915,4.285436072,5.603476754,4.433141367,4.869396969,6.072718797,6.21439995,10.5458043,5.057222761,4.453325375,5.851009437,5.06011267,4.824561404,4.265748081,3.062031696,3.524489167,3.602477413,
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.685987788,7.887323944,6.415539635,7.819191447,6.49734556,6.212678645,4.887608396,5.649908939,4.6277666,5.52480986,3.727657602,5.491011804,1.983824272,1.591969175,3.653751839,2.32033006,2.289156627,3.23751394,3.037023326,3.936162599,3.77475528,8.342086349,1.62173014,3.05725467,5.082594039,3.014899503,2.582687661,2.510876333,0.8786037142,1.265344873,1.850787675,
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0741297,125.9152347,39.18254237,17.40804106,10.57716115,22.68367181,18.70073428,9.059400315,5.823534089,5.179677819,6.961261359,8.179160368,7.261594628,8.426752735,12.3487196,3.466723732,6.419565091,7.687251034,3.316055667,3.984712355,2.981308689,4.003578207,1.275125281,3.153186175,
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.597562137,14.41127089,12.14479966,8.962517416,8.194548902,5.536006784,4.644214227,2.364818361,3.775388292,4.262872289,2.786159886,2.348641696,2.829478388,2.608461541,3.192884922,2.915982619,6.059740463,1.539132307,2.400082379,3.763681353,2.770890453,1.733619743,0.5922555886,0.2718972465,0.3727613989,1.875100596,
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.676599126,3.985620506,2.870885315,5.939509059,4.034204538,3.069070662,5.453726928,3.818138157,4.31765613,6.326681449,5.129987488,8.38402539,7.881893607,13.01176205,23.32135427,15.36298569,10.67139375,13.01405518,11.65007264,10.26625623,13.04898406,16.38747454,16.25796959,48.43387471,31.23023908,27.98321603,23.03022611,29.50399725,58.21628654,75.6481901,48.519113,48.80382775,54.34083601,45,27.44252874,22.88613303,24.37308869,30.64298008,36.09843316,52.24235091,96.09411369,37.67802094,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.4173355887,
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.3328290471,0.6936067549,-3.003076588,0.7466457081,3.660982949,14.83900446,9.036440658,0.7018974844,-1.675759425,3.409820282,3.762898596,3.140421714,2.102363346,5.112184039,10.02431775,9.669695482,10.31741589,12.73216279,11.07810038,9.904360512,20.81922493,10.31728422,14.82300885,16.07987388,17.03636638,12.10675606,23.86428982,19.69359331,17.66348615,21.26186709,16.75637471,19.74854482,13.63742417,12.08979229,8.154231286,15.7422305,7.187103697,4.625605788,3.872575464,3.079499126,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.0539169,7.11815562,9.42157654,10.1445712,10.36206974,13.80966828,29.50193273,
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.741191112,1.870849614,2.752668052,2.921640394,3.656736639,3.666477086,3.432367648,2.987546067,3.24282618,2.648069614,4.140653688,5.016322113,5.906253517,7.915543045,14.66484789,12.22706292,9.711421109,9.767464736,7.573712239,8.465334904,13.54006971,11.50975584,9.584927647,8.669271598,7.067656383,5.195621954,2.538525918,3.159407641,2.700815275,3.765480483,3.44831218,4.047031827,5.056980057,4.569070885,4.129921816,4.222816141,2.978924865,2.109245627,2.227707327,1.66345995,2.853030393,2.785165427,2.465323192,2.098472191,2.225679164,2.487696652,2.666314946,2.453965281,4.075660764,0.3740799757,1.525516021,3.289753749,2.485673529,1.219993423,0.2410474298,0.03751438051,0.1833348611,1.381458714,
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.177758035,0.809255325,5.70648671,8.74369245,6.979250995,13.21413526,6.240359156,6.39164209,4.954360592,2.160340151,5.73115584,8.23688063,8.272287728,11.41670926,15.68037832,16.95328243,17.62487561,24.5380634,19.77368321,15.66022668,15.5618949,14.54935868,14.41499582,12.17408352,11.28026367,8.814454809,8.794939747,5.248021767,4.837264699,6.791437533,6.721825301,5.934211113,5.924534287,4.569070885,4.718413284,4.673803185,3.558840831,1.971078904,1.834329229,2.31034695,3.433516755,3.589834949,3.065765372,3.039233684,3.03920165,3.368453988,3.515374911,2.787030473,4.075660764,-0.287996835,1.79988133,3.196146412,2.446000185,1.408546292,-0.1508703135,-0.5004613214,-0.2026717408,1.956083333,
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81194903,47.65469062,28.77661372,23.05034335,10.58187893,8.208333333,3.296110897,4.018489525,5.748279817,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.07840831128,2.97204512,4.981901315,3.933399873,2.78056659,-0.1061751465,-0.4923260065,0.1486849076,3.417235495,
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,-1.361867705,0.8086785011,0.1826126656,1.425688431,10.12195122,0.5362242817,-6.081511972,8.913580247,8.592155974,6.550104384,28.53783982,16.65713959,14.30811446,16.03223594,4.482537806,6.135967187,5.890061077,-0.6753780649,8.417273783,19.06468514,-9.808765071,-2.428672483,7.080715321,7.817301182,5.152481242,35.72259823,10.52744401,3.543065962,7.593876002,10.02217336,-8.484248689,2.395209581,0.894801694,7.941448641,0.6624581093,-8.237844534,0.6750891022,13.6740452,3.327370479,9.969971235,12.29947631,17.24040083,44.35668588,8.483644045,8.14926403,33.24995988,24.12435395,8.079723678,7.402193468,10.11074774,7.263731539,9.848250242,
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.53661704,2.103561662,4.196499145,2.876322462,3.387662311,4.065201375,3.873654019,3.18331504,3.720791771,2.691994586,4.639353444,5.319249249,6.035196398,7.808882341,13.64931747,10.71767113,9.625495782,10.0403748,7.799350746,8.976412347,13.51756058,11.82200303,9.470989321,8.517782102,7.370729503,5.613298527,3.552901167,4.066511159,4.223963667,5.717282981,6.303087187,5.934211113,5.597562137,4.791169856,4.708501297,4.324730822,3.313909078,2.724470451,2.400384613,2.146313812,3.096433938,3.151729717,2.306463546,2.083538298,2.255948116,2.469598987,2.600153765,2.484704388,4.158884691,0.9293198,1.665502017,3.309808905,2.630127758,1.310233556,0.2201956282,-0.05421471252,0.2166674306,1.579953512,
Fragile and conflict affected situations,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.486542506,9.679346581,24.57101373,17.28093268,11.33087891,7.087005912,5.976508521,3.977521713,3.203400916,5.187011919,5.112320855,5.099930833,3.179887994,6.397882939,4.637370086,4.791707134,10.61074568,3.220399609,3.354757703,5.046102263,5.912006025,2.5934942,1.793794657,1.431611458,1.575302229,1.484338371,
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.418127254,1.691001915,4.383982782,4.996381886,10.27586074,4.940588068,3.873654019,5.377781834,9.191667995,2.205610935,2.740420431,6.475765431,6.662497835,10.75447188,16.9364,17.81139723,14.34269309,11.79334692,7.799350746,7.466961513,11.59461925,11.30575665,9.584927647,8.366292606,7.067656383,5.195621954,2.933579204,4.113028862,5.085928614,6.592909802,6.149565312,4.310212898,2.919323193,2.190653196,1.088556776,0.7912394069,0.6291942381,1.192558834,1.399473786,1.162231557,3.042100807,2.578440801,1.571220128,0.8774403863,0.1871205591,0.62387445,1.566663807,2.510665652,4.065953554,-9.17E-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.2079288399,0.3566845009,0.7540150471,
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,4.124178563,9.138193689,21.97850406,11.08531821,14.49846951,13.06488098,11.43243643,7.00630445,6.108071005,7.80675825,14.49287441,11.18066676,7.031556894,6.704183998,5.291217611,4.420972396,1.798842484,5.663774759,11.75832688,6.189354034,8.19137132,6.49734556,4.883022716,5.206589252,0.8166666667,2.165647214,3.050161812,3.368140064,5.711681604,1.96867366,1.0921646,4.272670245,0.7620320856,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.169529752,3.688899593,7.282402043,3.418746703,2.905927407,0.528118153,1.376130953,3.864771418,3.351087439,
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.139935755,2.400461045,5.331280071,4.999152898,3.211191703,2.703104559,2.602000766,2.791777094,4.543204864,6.045962842,5.299641246,5.397518656,6.063003097,7.380601064,13.64931747,11.68592725,9.625495782,9.494554672,9.250558467,10.64673417,13.56257885,13.31440557,11.97847195,9.459548472,7.673802622,5.831099739,2.538525918,3.288898214,2.700815275,3.498302207,3.19428338,3.213407324,2.363760463,2.104462771,1.655515329,1.796481421,1.982883651,1.20394294,0.6511268678,0.5371416391,1.675959887,1.634780795,1.923412287,2.098472191,2.142089646,1.745869364,1.675124496,1.48799806,2.812861949,0.08762047816,1.531122704,2.111597952,1.954195316,0.8637154979,0.5077588229,0.03751438051,0.1833348611,1.032282751,
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.158518106,0.5024973513,-0.1114424264,0.1266433482,2.276696982,4.257699782,4.637370086,3.30634278,8.423725662,6.393602577,3.313709631,5.082594039,5.01850353,1.752327374,0.6502848918,-0.2981158374,-1.037468064,,
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,7.158333332,3.328408119,2.438473696,3.644111381,1.977741547,2.335604059,2.975139247,3.812664908,3.863260897,3.487091643,6.207141168,12.07280419,28.45294264,20.17156446,13.85256909,10.7641691,7.952698538,12.34035926,8.706502149,16.68579688,10.67193676,5.857142857,7.354925776,6.285355123,-0.9461856889,-8.776119403,6.740837696,7.725321888,-11.68611269,-9.542913303,0.5337465565,36.1162457,9.646531041,0.6896933773,3.973450075,1.448738543,-1.936603976,0.5049200258,2.137620527,0.0366828894,2.235353136,0.4082053074,3.708333333,-1.409401366,5.030318837,5.264301456,1.885707546,1.461544027,1.263317078,2.652418287,0.5054410589,4.690457518,-0.3387951888,2.106707128,,
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.003576662,3.447496656,4.196499145,2.018541804,3.281589997,4.773774287,3.909618081,2.482113528,4.697426209,5.446666096,6.366568759,9.444840361,7.071079231,9.196056198,16.04399385,24.20728958,16.55953049,15.84026373,8.263139578,13.42128063,17.96593329,11.87661863,8.598869976,4.609300664,4.960714524,6.071390872,3.427618215,4.148911139,3.912794324,5.174734583,7.028755916,7.50745793,4.275994801,2.516311975,1.948051086,2.675164839,2.456569992,1.816423226,1.55804124,1.346761202,0.7973153326,1.238107565,1.234287638,1.375841979,1.346131074,2.022773594,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.3680468423,1.008417368,2.557755776,
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7171522,39.3575,7.087617629,3.566807813,19.19267582,4.063962014,4.646044421,5.5878373,0.8377345315,5.656326362,8.247090431,9.160965084,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.9436588533,-0.5120584109,3.068812104,4.003578207,2.134927139,6.035317253,
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,26.44478485,13.23788546,-8.422485898,7.894736842,7.317073163,3.030303031,9.558823537,10.06711409,17.68292682,18.13471503,29.8245614,56.08108108,116.4502165,73.09166667,54.44128833,50.07013934,116.503604,22.29556641,122.8745146,39.66531379,10.30544067,24.56541608,39.81506788,31.35926763,25.22369203,37.25906649,18.03143901,10.05611674,24.95984247,24.87025544,59.4615537,46.56101968,27.88520864,14.62416667,12.40866891,25.19321937,32.9054089,14.81624006,26.67494973,12.62457406,15.11818572,10.91516997,10.73272807,16.52214331,19.25071443,10.70756812,8.726836831,7.12635006,11.66619231,15.48961603,17.1499695,17.45463471,12.37192155,
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37330259,34.6952706,22.84442192,18.38406459,4.68438869,15.46198107,21.35046642,15.22510139,11.88789561,9.713977334,8.150870775,8.172681123,8.915131698,
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,1.787617876,4.616128253,-4.535653781,1.218036622,0.2390819253,1.407218954,4.17875343,5.012040939,-1.98509388,3.05622578,8.698119901,6.918608446,9.23631036,25.925,17.02733108,12.38973083,8.855345912,6.128957707,6.824615652,5.944227006,10.85584546,10.63630368,22.09845941,18.31988487,56.56017201,23.52916696,11.69058689,8.275016088,12.16778411,8.64234326,9.486542506,6.463804228,1.710206323,6.980974418,1.099488708,2.7812279,1.114188412,3.812372054,0.8449695668,4.492596092,8.609124744,17.03286654,14.20674328,4.838621775,2.056503425,5.369134737,4.44365491,4.561581547,5.048936576,4.796484979,4.254534775,5.699730297,5.947374922,6.808326252,7.228792721,8.034580156,
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28178263,80.78814064,33.00197783,57.59528475,69.5836364,48.10816607,15.17634743,45.36530836,50.73405496,49.10092358,8.01375519,-2.086305132,8.636320949,3.348122655,3.300121753,-3.502585511,0.8833026969,3.329199228,1.954737176,4.617437722,10.46007314,-1.651397336,2.517851402,5.046102263,2.130545803,1.207125557,-1.509244606,1.404608873,1.575302229,1.362148999,
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.64042409,-13.17447275,2.523659306,6.166153846,0.8578715511,-3.425287356,-4.278743156,5.452284737,31.84101684,19.87243495,4.540727715,3.016505407,7.935710698,0.3722661703,4.802288869,8.825389259,7.592478498,7.323543994,4.219687871,5.631633514,4.415899842,2.803738318,6.551766912,4.691065677,7.78916548,4.805389222,3.656620483,2.948876946,4.309998661,1.676630853,1.411939155,0.7443547466,
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.47783379,2.103561662,-0.4754362127,3.184716045,0.617284452,3.220861496,4.903408334,1.841330313,0.1390578192,2.638886495,2.841681991,3.28947824,4.331215999,15.38463516,26.56083438,13.62876803,13.02429447,12.36977333,12.57243712,19.09417785,24.67589123,24.50606684,20.99108482,20.17948325,18.45685214,19.31465181,23.01544655,16.3968916,13.52883553,13.65556787,20.43349964,19.45584256,15.87706538,14.41127089,10.87407898,8.934511217,8.194548902,5.536006784,4.766221864,2.636637863,3.15118063,3.37396699,3.629358946,3.530651885,2.898848959,3.54507354,3.19594393,2.895001475,4.152797447,1.210084518,4.712972862,3.329864062,1.501527961,-0.922168807,-1.311210501,-1.736036796,-0.8256517818,1.121235477,
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,18.45688351,18.13537676,20.88288288,21.82143389,18.78747094,7.812741412,6.095347282,5.659612787,2.501384924,0.5570799036,-0.8723333885,4,5.592948718,2.724237365,2.644603679,3.778337531,2.808599168,3.770657673,1.868824753,2.032351721,1.24452783,1.377693304,0.5774276387,2.181818182,3.140993052,1.06721548,2.154928099,2.312916782,3.475806938,4.25195322,3.858829225,8.033273277,-0.3086547796,3.436509059,3.033472803,2.41077704,-0.04399978648,-0.9836030556,-0.5154480314,1.650389944,0.9084582559,
