Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guyana,GUY,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,39,39,38.8,38.8,35.9,35.9,32,32.3,32.3,32.3,32.3,30.6
High income,HIC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.25625,42.794,41.48113208,40.29259259,39.45555556,38.68518519,38.04285714,37.82631579,38.30508475,38.92881356,38.50847458,37.8,37.47627119,37.51016949
"Hong Kong SAR, China",HKG,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,24.1,24.1,24.1,23,23,23,23,22.6,22.8,22.8,22.9,22.9,22.9
Honduras,HND,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,43.5,43.5,43.5,43.5,43.5,43.1,39.5,42.6,41.8,44.3,44.4,44.4,44.4
Heavily indebted poor countries (HIPC),HPC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.61351351,82.56052632,81.35,80.31052632,80.66052632,77.83947368,65.42105263,65.33947368,56.96842105,51.43947368,51.84736842,52.21842105,52.83947368,52.85
Croatia,HRV,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,20.8,20.8,20.8,20.8,21.5,21.3,21.2,19.3,18.4,20,20.9,20.6,20.5
Haiti,HTI,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.3,40.3,40.3,40.3,42.8,42.7
Hungary,HUN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,52.9,55.2,56.4,56.4,54.5,51.8,49.7,49.2,47.9,48.2,46.3,46.4,40.3
IBRD only,IBD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.53728814,46.435,45.655,44.695,43.15333333,42.64,42.47,41.13114754,41.99253731,42.04179104,41.90447761,41.70149254,41.71044776,41.73731343
IDA & IBRD total,IBT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7808,55.88346457,55.02204724,54.17086614,52.71484375,51.22890625,47.3515625,46.50305344,44.00857143,42.155,42.19285714,42.08571429,42.26785714,42.28714286
IDA total,IDA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.04393939,64.34477612,63.41044776,62.65671642,61.15147059,58.80735294,51.65882353,51.18428571,45.85890411,42.25890411,42.45753425,42.43835616,42.77945205,42.79178082
IDA blend,IDB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97857143,49.83571429,49.39285714,48.77142857,43.55714286,42.67857143,42.44285714,42.21428571,40.125,36.66875,36.83125,37.13125,37.20625,36.80625
Indonesia,IDN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,31.4,29.7,30.6,30,30.1
IDA only,IDX,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36923077,68.17735849,67.11320755,66.3245283,65.71296296,62.98888889,54.04814815,53.42678571,47.46842105,43.82807018,44.03684211,43.92807018,44.34385965,44.47192982
Isle of Man,IMN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,55.5,55.5,56.2,56.2,52.1
Not classified,INX,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,25.4,25.4,25.5,25.6,25.4,25.5,25.6,25.9,26,26,26,26,26
"Iran, Islamic Rep.",IRN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,44.2,44.2,44.2,44.2,44.1,44.1,44.1,44.1,44.1,44.1,44.7,44.7,44.7
Iraq,IRQ,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,29.9,29.9,29.9,29.9,29.9,29.9,29.9,31.5,31.5,31.5,31.5,30.8,30.8
Iceland,ISL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,26.8,26.3,26.1,24.4,26.4,30.3,31.1,30.3,30.3,30.1,30.1,29.7,29.4
Israel,ISR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,34.8,32.9,30.1,28.3,27.5,26.8,25.6,26.4,26.7,27.9,28.1,27,26.2
Italy,ITA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,75.3,75.3,72.5,67.6,67.6,67.6,67.6,65.6,65.2,64.8,62,48,53.1
Jamaica,JAM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,47.9,47.9,47.9,47.9,46.7,46.6,46.6,46.5,41.1,35.3,33.1,33.1,35.1
Jordan,JOR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,31.1,31.1,31.1,31.1,31.2,28.2,28.6,29.1,29,29.5,27.6,28.1,28.6
Japan,JPN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,50.3,50.4,48.8,47.4,46.7
Kazakhstan,KAZ,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,41.9,42,36.2,29.8,29,29,28.9,28.9,29.2,29.2,29.2,29.4
Kenya,KEN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,49.8,49.3,49.3,49.3,49.3,48.9,43.7,37.4,37.1,37.1,37.4,37.4,37.2
Kyrgyz Republic,KGZ,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,67.4,61.7,61.7,59.4,30.6,33.4,33.4,29,29,29,29,29,29
Cambodia,KHM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,21.5,21.5,21.5,22.6,22.6,22.6,22.6,21,21,21,21,21.7,21.7
Kiribati,KIR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,32.7,32.7,32.7,32.7,32.7,32.7
St. Kitts and Nevis,KNA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,52.3,52.5,52.5,52.5,52.5,52.5,51.9,51.6,49.7,49.7,49.7,49.7,49.7
"Korea, Rep.",KOR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,32.5,31.6,33.9,32.3,30.2,34.1,34,33.4,33.2,33.2,33.1,33.1,33.1
Kuwait,KWT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,10.7,10.7,10.7,10.7,10.7,10.7,12.4,12.4,12.8,13,13,13,13
Latin America & Caribbean (excluding high income),LAC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42380952,45.88571429,45.7952381,45.25714286,45.53809524,45.05714286,45.27619048,45.22380952,46.56521739,46.14347826,45.60434783,45.04782609,45.45652174,45.52608696
Lao PDR,LAO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,35.2,35.2,33.5,31.4,31.4,31.4,31.4,26.3,25.8,25.3,26.2,26.2,24.1
Lebanon,LBN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,35.4,35.4,30.6,30.6,30.6,30.6,30.6,30,30.3,30.3,30.3,30.3,31.1
Liberia,LBR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,42.2,42.5,42.5,42.5,42.5,25.3,26.9,31.4,47.7,45.5,45.5,45.5
Libya,LBY,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,32.6,32.6,32.6,32.6,32.6,32.6
St. Lucia,LCA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,34,34,34,34.4,34,34.4,34.6,34.7,34.7,34.7,34.7,34.7,34.7
Latin America & Caribbean,LCN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07931034,48.55517241,48.14333333,46.93666667,46.91333333,46.62666667,46.30322581,45.83548387,47.07878788,47.62424242,47.07575758,45.6969697,46.10606061,46.31818182
Least developed countries: UN classification,LDC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.55121951,74.01190476,72.96666667,71.61666667,71.39761905,68.84047619,57.31666667,56.23636364,48.47111111,43.86666667,43.98222222,44.18,44.71555556,44.88222222
Low income,LIC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.99666667,88.84516129,88.19677419,87.83225806,87.29354839,84.88709677,69.16451613,67.840625,57.578125,50.775,51.034375,50.875,51.725,52.05625
Liechtenstein,LIE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,59.8,61.7,61.7,61.7,96.6,112.9,55.3,57,55.4,55.2,55.2,55.2,55.2
Lower middle income,LMC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29,46.49,45.4675,44.4475,42.36829268,40.90487805,41.69268293,39.84761905,39.48297872,38.51276596,38.38510638,38.4212766,38.15319149,37.78297872
Low & middle income,LMY,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.90782609,55.92735043,55.02051282,54.33333333,52.85423729,51.28050847,47.21779661,46.33636364,43.59923077,41.42076923,41.43230769,41.54153846,41.69461538,41.67076923
Lesotho,LSO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,20.1,15.9,14.2,14.2,14.2,14,13.8,13.6,13.6,13.6,13.6,13.6,13.6
Late-demographic dividend,LTE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9975,41.75714286,40.49318182,39.05111111,37.27333333,36.48444444,36.77111111,35.18666667,36.19375,36.15208333,35.76666667,35.76041667,35.79375,35.70833333
Lithuania,LTU,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,47.6,46.2,45.6,43.6,45.1,43.1,43,42.9,42.4,42.6,42.6,42.7,42.6
Luxembourg,LUX,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,20,20,20,20,19.8,20,20.4,20.6,20.6,20.8,20.5,20.5
Latvia,LVA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2,36.2,36.2,36.6,37.5,37.5,37,35.8,35,35,35.9,35.9,35.9,36
"Macao SAR, China",MAC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7,51.7,52.9,52.9,49.4,49.7,49.7,49.7,48.8,49,49.1,49.3,49.8,49.8
Monaco,MCO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,45.5,42.5,42,31,30.4,30.8,30.8,39.4,39.4,39.9,40.4,40.5,40.5
Madagascar,MDG,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,45,45,47.1,42.8,42,41.2,39.8,38.9,38.1,38.1,38.1,38.1,38.3
Maldives,MDV,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,9.3,9.3,9.3,25.9,30.2,30.2,30.2,30.2,30.2,30.2
Middle East & North Africa,MEA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.67647059,36.49411765,33.77368421,33.02631579,32.75789474,32.65789474,32.245,32.24761905,31.87142857,32.26190476,32.33809524,32.05714286,32.30952381,32.37142857
Mexico,MEX,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7,51.8,51.9,52,52.1,53
Marshall Islands,MHL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,65.7
Middle income,MIC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87647059,44.06162791,43.06162791,42.25813953,40.58275862,39.30574713,39.39770115,38.60449438,39.03469388,38.36632653,38.29693878,38.49387755,38.41938776,38.27959184
"Macedonia, FYR",MKD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,17.8,17.8,15.4,13,8.1,7.5,7.4,7.4,8.3,13,13,13,13
Mali,MLI,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,51.4,51.4,51.4,51.4,51.4,51.1,51.1,48.3,48.3,48.3,48.3,48.3,48.3
Malta,MLT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4,41.4,41.4,41.5,41.5,43.8,43.9,44
Myanmar,MMR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,35.4,34,33.1,31.9,31.2,31.2
Middle East & North Africa (excluding high income),MNA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.79166667,43.8,43.45833333,42.50833333,42.25,42.25833333,40.86666667,40.10769231,39.37692308,39.95384615,39.81538462,39.07692308,39.53846154,39.42307692
Montenegro,MNE,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,33.2,33.8,30.1,29.2,24.6,21.8,21.8,21.8,21.8,22.2,22.1,22.2
Mongolia,MNG,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,33.9,24.4,24.7,24.7,24.9,24.8,24.7,24.7,24.7,24.7,24.7
Northern Mariana Islands,MNP,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,37,37,37,37,37,37,36.1,36.1,36.1,36.1,36.1,36.1
Mauritania,MRT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,85.8,85.8,77,77,59.3,59.3,59.3,52.7,67,67,67,67,67
Mauritius,MUS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,26,24.2,25.8,26,26.5,28.3,26.9,23.6,23.6,21.5,21.8,21.9,22.1
Malawi,MWI,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,33.4,33,32.2,26.3,25.9,29,32.4,33.5,35.2,34.5,34.5,34.5,34.5
Malaysia,MYS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,36,34.5,33.5,33.9,34.1,34.6,39.1,39.3,40,40,39.2,39.2
North America,NAC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,45,44.3,44.1,42.3,22,20.7,20.1,31.85,32.45,32.5,32.5,32.35,32.15
Namibia,NAM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,25.8,25.8,22.8,22.3,22.3,21.8,21.8,21.2,20.7,21.3,20.7,20.7,20.7
New Caledonia,NCL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,42.5,42.6,42.5,46.7,46.7,44.3,44.3,47.3,47.8,48.2,48.2,47.3,47.3
Nigeria,NGA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33.9,34.9,34.8,34.8
Nicaragua,NIC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,63.5,63.5,63.3,63.3,63.3,64.1,62.4,62.4,59.3,60.1,59.8,60.2,60.6
Netherlands,NLD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7,44.6,41.8,38.2,38.5,39.4,39.6,39.2,39.5,39,41,40.4,40.7,40.8
Norway,NOR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,41.1,41.1,40.7,40.7,40.7,40.7,40.7,40.7,40.4,39.5,39.5,37.7,37
Nepal,NPL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,32.5,32.8,34.1,32.5,31.7,31.5,31.5,29.5,29.5,29.5,29.5,29.6,36.7
Nauru,NRU,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,35.4,35.5,36,33.2,34.7,34.4,34,34.4,34.4,34.3,34.3,34.5,34.6
OECD members,OED,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.671875,43.71818182,43.39090909,42.81212121,41.93939394,41.13333333,40.55454545,40.89393939,41.42222222,41.63888889,41.19166667,40.97222222,40.38333333,40.23333333
Oman,OMN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,20.3,21.6,21.6,21.6,21.6,22,22,23,22.9,23.4,23.9,23.9,27.4
Other small states,OSS,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68947368,57.19047619,53.03478261,50.8125,49.12083333,47.55416667,46.904,47.35769231,46.38076923,38.27307692,37.76538462,38.88846154,38.83461538,38.98461538
Pakistan,PAK,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,32.6,32.9,33.4,33.9,34.1
Panama,PAN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,44.1,44.7,43.8,43.8,43.8,43.6,40.5,37,37.2,37.2,37.2,37.2,37.2
Peru,PER,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9,38.8,38.8,39.1,38.2,38.2,37.6,37.4,37.4,37.3,37.3,35.6,35.6,36.8
Philippines,PHL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,47.6,49.1,47.1,47.1,43.8,44.5,44.5,42.5,42.5,42.9,42.9,42.9,42.9
Palau,PLW,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,72.5,72.5,72.5,72.5,72.5,72.5,75.2,75,75.4,75.4,75.5,75.5,75.8
Papua New Guinea,PNG,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,41.5,41.5,41.5,42.1,42.1,42.1,42.1,39.3,39.3,39.3,39.3,39.3,39.3
Poland,POL,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2,43.2,43.4,45.1,42.2,40.6,40.1,40.3,40.1,40.1,40.3,40.4,40.5,40.7
