Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Antigua and Barbuda,ATG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.47856614,25.41972962,25.28559033,25.28553822,25.27592421,25.2672154,25.18053916,25.87978615,26.46756574,26.97711824,27.53230967,27.70112252,27.37166009,27.13002457,26.62271221,26.46744911,26.3740212,26.25242271,26.12261511,26.01521808,25.87344562,25.63813671,25.51156491,25.49140662,25.50210883,25.4518163,25.33339385,25.24288757,25.12384786,24.99079512,24.91174601,24.88379049,24.85933719,24.89564588,24.91271592,24.8929023,24.84648413,24.48468764,24.14708138,23.79032364,23.42763177,23.03565044,22.89342837,22.74934586,22.62359644,22.46232391,22.26863873,22.45964045,22.3427825,22.21317152,22.19704872,22.21817335,22.18846074,22.16426427,22.18997185,22.23196167,22.2670007,22.28027993,
Austria,AUT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.6646446,35.43184131,35.17232894,34.90393157,34.62970137,34.36350589,34.08119427,33.78619464,33.57024977,33.41381977,33.25630824,33.0476593,32.66673337,32.2994693,32.05889865,31.95900916,31.83095726,31.63579217,31.47913424,31.35130645,31.17053062,30.95606172,31.07651652,31.27079407,31.41900181,31.55109993,31.68053267,31.81114471,31.91838106,31.9277291,31.83935205,31.67728898,31.48807657,31.38751489,31.42629564,31.53877562,31.65906801,31.78676139,31.91786827,32.02298332,32.11496093,32.21697287,32.65629476,33.10447015,33.51607801,33.91163069,34.23293644,34.58000537,35.04873293,35.54165985,36.05135704,36.53393038,36.77602036,36.86792098,36.88944115,36.78694277,36.69961937,36.70562746,
Azerbaijan,AZE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,49.00464651,48.77790713,48.53880011,48.32870197,48.19928584,48.17630544,48.27032974,48.46794167,48.76043002,49.12445819,49.19258485,48.89418719,48.65522302,48.46187846,48.42443723,48.5306348,48.65696106,48.79678102,48.94875547,48.8644089,48.49667686,48.13290849,47.77131953,47.40776691,47.0039,46.55716377,46.10572806,45.65488424,45.21065219,44.82976746,45.04940499,44.77507885,44.52154962,44.26788618,44.09194987,44.00621531,43.9855824,43.98424076,43.9932394,43.90476584,43.6663625,43.44942135,43.24781522,43.04202727,42.78780156,42.4733521,42.22979242,42.07369514,41.88494325,42.07868437,42.63920372,42.77642258,42.51816835,42.26341202,42.01927048,41.79000443,41.58297705,41.38701219,
Burundi,BDI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,78.73917777,82.86518257,87.22445051,91.80424164,96.5105902,100,99.57487948,98.35812223,97.2236017,96.33026531,95.85808447,96.07818653,96.61331562,97.31433506,97.88052373,98.09612116,97.97738922,97.52483686,96.8515943,96.09842792,93.60854061,90.94599569,88.32587809,85.76400958,83.19837617,80.64848571,78.08577486,75.57106214,73.1820216,70.98655425,69.03366009,67.80641753,66.80488649,65.95273527,65.25161776,64.67701268,64.25931344,63.93840471,63.59490577,63.17105847,62.49142671,61.52438574,60.33114472,58.99144794,59.11542282,59.20483725,59.27558163,59.32677783,59.38378924,59.48250611,59.62912269,59.84394676,60.12367146,60.42095886,60.71054215,60.9570993,61.15800228,61.33151648,
Belgium,BEL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.54248571,17.55098257,17.54846593,17.48518522,17.38826354,17.29903056,17.25089979,17.22394711,17.22585586,17.24709362,17.30079614,17.33896371,17.3397936,17.35428923,17.36932819,17.38942759,17.42929054,17.46280407,17.50317098,17.54577417,17.58621262,17.63419841,17.66053243,17.68390014,17.70658989,17.72424349,17.74130699,17.74978325,17.7176146,17.67757767,17.64971824,17.60918973,17.56336182,17.52038548,17.49235416,17.48181619,17.57015616,17.65053349,17.73670718,17.8210676,17.90457246,17.97114085,18.01972053,18.07379322,18.12585677,18.15656063,18.16798381,18.1658398,18.1539654,18.13944047,18.10537171,17.98624626,17.98674529,18.029704,18.11925545,18.14671167,18.18770749,18.25563689,
Benin,BEN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.40324032,32.06438552,32.44992425,32.88187751,33.30602615,33.71314995,33.70443496,33.68448406,33.65999168,33.63137063,33.60879162,33.59567161,33.58881113,33.58611274,33.58698853,33.59037027,33.5959891,33.60616724,33.62545075,33.54681242,33.1720191,32.79365394,32.41299448,32.0310269,31.65155551,31.27154,30.89813337,30.5305308,30.15616282,29.75942172,29.33591716,28.88547055,28.35137222,27.72664764,27.1372407,26.59753589,26.10845506,25.65799307,25.23543339,24.82196548,24.40848428,23.99324792,23.3706717,22.42551862,21.5279031,20.67978418,19.87812463,19.11737166,18.39330627,17.70167744,17.0383355,16.40183272,15.79166698,15.20722263,15.25104087,15.68326153,16.12966572,16.59109242,
Burkina Faso,BFA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.0493354,26.87608629,27.7389796,28.61905919,29.51483517,30.41600059,31.32217618,32.22637672,33.14919706,34.39956062,35.69850552,37.05026427,38.43804274,39.86714912,41.34019494,42.84372128,43.58448487,43.75420684,43.90544407,44.03960042,44.14474549,44.21777178,44.27167262,44.31285362,44.36598739,44.43503714,44.43870146,44.37499413,44.30848205,44.23394384,44.15228171,44.06819194,43.97887525,43.88264503,43.78393756,43.67992643,43.57026248,43.65890896,43.91894578,44.18330762,44.4551086,44.73318444,45.02186994,45.31990367,45.62287527,45.92526813,46.23568446,46.20273113,45.89890891,45.60109166,45.31805528,45.04813306,44.79638306,44.55568944,44.33437268,44.13221002,43.94965142,43.79116778,
Bangladesh,BGD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,20.52158799,20.76650769,21.47626368,22.20106018,22.93823918,23.66709998,24.39319712,25.1233104,25.90539387,26.78342219,27.81325337,29.01510017,30.37953728,31.848834,32.57058564,31.6676008,30.71400646,29.73678092,28.76923554,27.84665323,26.99065239,26.60208433,27.07449753,27.56523775,28.06894218,28.58035766,29.10495629,29.64610844,30.21474735,30.81902324,31.4716306,31.96961568,32.0397415,32.13330205,32.24062258,32.35776268,32.48204746,32.6166017,32.76621755,32.93678567,33.13447819,33.09919977,32.77374266,32.48633948,32.25015513,32.06786804,31.94251011,31.86668872,31.82816628,31.80386074,31.7826991,31.76060524,31.74602276,31.74722128,31.76852944,31.81853474,31.89573641,31.99873952,
Bulgaria,BGR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.25866693,23.58568414,22.97740173,22.42670973,21.91533115,21.461222,21.1104753,20.82229528,20.53445733,20.25246876,20.0099008,19.87903456,19.77443293,19.66840348,19.54305076,19.46287467,19.42572636,19.39642403,19.45251528,19.51108731,19.52410434,19.67258619,19.83206072,20.00396768,20.18322317,20.4138249,20.48110832,20.3346602,20.19712574,20.32096034,20.57637034,20.66740912,20.77700355,20.77181366,20.62761418,20.50695005,20.40134285,20.31610498,20.24337857,20.14962377,20.04321421,20.22547464,20.78804737,21.09139143,21.35451204,21.62138465,21.84090792,22.04253271,22.27928179,22.50653088,22.7407004,22.97484037,23.19743966,23.36980786,23.49830458,23.64417145,23.80665752,23.97696104,
